"size","solution_terms","elpd","se","diff","diff.se","ref.loo.elpd","spline.elpd","spline.elpd.se","mono.spline.elpd","mono.spline.elpd.se","spline.elpd.diff","spline.elpd.diff.se","mono.spline.elpd.diff","mono.spline.elpd.diff.se","n","rho","run"
40,"X.62",-257.327450260238,8.39162847557712,-3.28703374097799,0.699872408859025,-254.692375881122,-257.294809840489,4.27015751559087,-263.414896822803,9.28756078122382,-3.54660173832654,0.236602935509699,-3.57534733338261,0.172133241291407,200,0.9,10
41,"X.8",-257.33564528443,8.37571642233545,-3.29522876517079,0.632455793590487,-254.692375881122,-257.634235423575,4.26206052059923,-262.915414287331,9.26994987744439,-3.32492164464286,0.213811682600232,-3.22224576083477,0.155552161145687,200,0.9,10
42,"X.90",-257.126516378756,8.30131235122904,-3.08609985949592,0.56901111478607,-254.692375881122,-256.149563207213,4.22419932305572,-260.579855608169,9.18760205487545,-3.06585926463552,0.192363205624168,-2.88921392905985,0.139947976629969,200,0.9,10
43,"X.92",-257.119174255127,8.31976785996223,-3.07875773586761,0.561920681569106,-254.692375881122,-257.390770416684,4.23359057882335,-261.159177719258,9.20802796619967,-3.03409047786196,0.189966172547947,-2.83965629792937,0.13820408840642,200,0.9,10
44,"X.27",-256.853054961121,8.28664180492302,-2.81263844186128,0.520454425259448,-254.692375881122,-256.850603478141,4.21673408031424,-260.119344223243,9.17136520753319,-2.74621979415948,0.175947848860267,-2.61194352975443,0.128005485043218,200,0.9,10
45,"X.84",-256.722270879825,8.27463271322274,-2.68185436056561,0.529412600341894,-254.692375881122,-256.803148788378,4.21062314328591,-259.742376431459,9.15807396502665,-2.67631914917509,0.17897630161035,-2.6306733187881,0.130208743370706,200,0.9,10
46,"X.28",-256.650225170022,8.28207771040709,-2.60980865076217,0.529593982020884,-254.692375881122,-257.275345158827,4.21441159874159,-259.976076382079,9.16631382741653,-2.54500275425864,0.17903762055528,-2.59571962240682,0.130253354096775,200,0.9,10
47,"X.76",-256.330496297762,8.23966456084728,-2.29007977850246,0.515020298648521,-254.692375881122,-256.195367831833,4.19282927656422,-258.644719130939,9.11937243748174,-2.36965279983321,0.174110756424843,-2.48156779571147,0.126668964535642,200,0.9,10
48,"X.47",-256.233425364849,8.20733470291961,-2.1930088455889,0.500482463327792,-254.692375881122,-255.471890805535,4.17637793029578,-257.62987842157,9.0835908819201,-2.24661774192809,0.169196011295158,-2.36669096125044,0.123093391783464,200,0.9,10
49,"X.68",-256.161371863062,8.21430260280568,-2.12095534380178,0.478075500968372,-254.692375881122,-256.013687041286,4.17992361039268,-257.848602192544,9.09130270971345,-2.13862359835542,0.16162098332865,-2.21896766894102,0.117582411482484,200,0.9,10
50,"X.78",-256.181519625153,8.20933035349692,-2.14110310589373,0.46550478061815,-254.692375881122,-256.186161438958,4.17739343549075,-257.692522291347,9.08579959815304,-2.10402883338589,0.157371252522455,-2.12509225261894,0.1144906495958,200,0.9,10
51,"X.25",-256.159289913872,8.20766449120354,-2.1188733946127,0.461620870170908,-254.692375881122,-256.416713454789,4.17654574610451,-257.640230540094,9.08395588005376,-2.1118619510624,0.15605823517609,-2.08031603836469,0.11353540391715,200,0.9,10
52,"X.45",-256.000974776641,8.19088370064672,-1.96055825738104,0.440802765614577,-254.692375881122,-256.105352669418,4.16800668612082,-257.11347816651,9.06538348821026,-2.02433345691926,0.149020345715916,-1.96768766551407,0.108415202335455,200,0.9,10
53,"X.11",-256.026650808621,8.19730148495003,-1.98623428936162,0.424405974018838,-254.692375881122,-256.462708811746,4.17127243483169,-257.314933699275,9.07248646732465,-1.93252946476219,0.143477151020161,-1.88146164383982,0.104382420290574,200,0.9,10
54,"X.81",-255.941801939288,8.20426790503311,-1.90138542002847,0.406125674415597,-254.692375881122,-256.821718594438,4.17481736191719,-257.533611018935,9.08019665732383,-1.81585917942085,0.137297206656909,-1.79120585938797,0.0998863904676328,200,0.9,10
55,"X.91",-255.695021141807,8.14046314047257,-1.65460462254678,0.383706155448523,-254.692375881122,-254.991159453532,4.14234971922881,-255.530766692997,9.00957977637964,-1.68036443130033,0.129717933730616,-1.68519991970214,0.0943723218757761,200,0.9,10
56,"X.88",-255.588908090772,8.12777368806505,-1.54849157151251,0.370123923085979,-254.692375881122,-254.804910908348,4.13589257438208,-255.132442242507,8.99553553444754,-1.59633493998446,0.125126245292731,-1.61937489019874,0.0910317791554976,200,0.9,10
57,"X.39",-255.547393332275,8.13106392501014,-1.5069768130149,0.357394854423615,-254.692375881122,-255.145738135257,4.13756684178561,-255.235723437953,8.99917705357593,-1.53340509858435,0.120822982335516,-1.55826727982466,0.0879010715868914,200,0.9,10
58,"X.56",-255.55860533112,8.13828687470752,-1.51818881186015,0.350742037229451,-254.692375881122,-255.5911226315,4.14124230633039,-255.462453273535,9.00717116157646,-1.51019954524362,0.118573892276208,-1.52438924792182,0.086264814788002,200,0.9,10
59,"X.82",-255.50270123347,8.14364916978423,-1.46228471421001,0.33417523874593,-254.692375881122,-255.912085703263,4.14397095961733,-255.6307767883,9.01310596214548,-1.44815936277432,0.112973224063571,-1.44807956820375,0.0821902196408108,200,0.9,10
60,"X.44",-255.419905025231,8.1355320512974,-1.37948850597084,0.323211997360649,-254.692375881122,-255.721984276499,4.13984048904033,-255.375978814399,9.00412221941494,-1.40428049320248,0.109266926941946,-1.39663994484313,0.0794938163381216,200,0.9,10
61,"X.93",-255.464518591807,8.13766361954161,-1.42410207254712,0.3209946757735,-254.692375881122,-255.785557404043,4.14092515719318,-255.442889167501,9.00648136456597,-1.38738768601027,0.108517326314963,-1.38327380330372,0.0789484672902808,200,0.9,10
62,"X.22",-255.404155274856,8.13590954044842,-1.36373875559657,0.313943382629712,-254.692375881122,-255.710789085755,4.14003257787505,-255.387828273258,9.00454001119928,-1.34024858198312,0.106133525159436,-1.34918850607087,0.0772142055466083,200,0.9,10
63,"X.57",-255.313846444207,8.11308008411825,-1.27342992494715,0.30045702677964,-254.692375881122,-255.018099094058,4.12841559854752,-254.671207070875,8.97927316771523,-1.2640553859209,0.101574249292771,-1.28758229995205,0.0738972436028352,200,0.9,10
64,"X.53",-255.217182934191,8.09800299928381,-1.17676641493156,0.292098487386555,-254.692375881122,-254.653416393183,4.12074348492781,-254.197934360806,8.96258637775413,-1.21630394774638,0.0987485128700404,-1.24799282359022,0.0718414653495686,200,0.9,10
65,"X.70",-255.183351345145,8.09591500935421,-1.1429348258849,0.283654332014933,-254.692375881122,-254.783478233433,4.11968099200212,-254.132391938604,8.96027546355695,-1.17964479980409,0.0958938326118447,-1.20740144639964,0.0697646298925813,200,0.9,10
66,"X.14",-255.252375163552,8.10608346516435,-1.21195864429203,0.280477879841156,-254.692375881122,-255.353077456677,4.12485530448819,-254.451581800387,8.97152955466247,-1.17542581591931,0.0948199827224814,-1.18720828130496,0.0689833831945287,200,0.9,10
67,"X.89",-255.224245918086,8.10420934390937,-1.18382939882635,0.277117559561442,-254.692375881122,-255.550830162107,4.12390164060931,-254.392752758671,8.96945534283128,-1.1747596860911,0.0936839733122384,-1.16280423482797,0.06815691423504,200,0.9,10
68,"X.73",-255.13071206924,8.08646733780254,-1.09029554998048,0.260799349370112,-254.692375881122,-255.22347506942,4.11487345723117,-253.835827636682,8.9498191112491,-1.11386716791823,0.0881673443029205,-1.08005146705316,0.0641434592441691,200,0.9,10
69,"X.80",-255.152333194559,8.08711630725663,-1.11191667529946,0.256814806793329,-254.692375881122,-255.454326481753,4.11520369132099,-253.856198917133,8.95053736793402,-1.09266472605927,0.0868203066737802,-1.04384548873185,0.0631634631475615,200,0.9,10
70,"X.99",-255.086694287953,8.08108315483304,-1.04627776869314,0.251022066339472,-254.692375881122,-255.486766298666,4.1121336660882,-253.666817054916,8.94386008592618,-1.04747912973611,0.0848619791576793,-0.996493508754311,0.0617387417588331,200,0.9,10
71,"X.18",-255.006533832477,8.05632912642649,-0.966117313217251,0.244497034727357,-254.692375881122,-254.983999969676,4.09953735051619,-252.889783150012,8.91646319340704,-0.984779460487846,0.0826560890351685,-0.944730903332534,0.0601339137548926,200,0.9,10
72,"X.20",-255.024797304189,8.03322516754264,-0.984380784929463,0.243749569967124,-254.692375881122,-254.613514790387,4.08778068803347,-252.164545257568,8.89089254010116,-0.935774344352632,0.0824033967526574,-0.91515243799427,0.0599500752004628,200,0.9,10
73,"X.32",-254.984909783667,8.02681882750644,-0.94449326440737,0.256485638838991,-254.692375881122,-254.834155064644,4.08452076284343,-251.963448961531,8.88380222710118,-0.93245081846091,0.0867090262413954,-0.9357689679937,0.0630825044668189,200,0.9,10
74,"X.35",-254.867340900992,8.00252092079663,-0.82692438173267,0.25417026097527,-254.692375881122,-254.485889027906,4.07215654900198,-251.200732807955,8.8569101541167,-0.875649980990531,0.0859262761394679,-0.902600159691735,0.0625130385306685,200,0.9,10
75,"X.50",-254.828843742478,8.00138164918065,-0.78842722321837,0.248233769148785,-254.692375881122,-254.78985180024,4.07157682013679,-251.16497084344,8.85564924815423,-0.816382322490231,0.083919351198584,-0.860050725753134,0.0610529615694139,200,0.9,10
76,"X.34",-254.811106792861,8.00049930946007,-0.770690273600901,0.244461169423269,-254.692375881122,-254.95058210716,4.07112783343532,-251.137274022527,8.85467270542376,-0.77684203397607,0.0826439642019522,-0.828872966951512,0.060125092702706,200,0.9,10
77,"X.61",-254.831846994009,7.99876127961313,-0.791430474748857,0.239175711567334,-254.692375881122,-254.912114154955,4.07024342092411,-251.082716917346,8.85274911480128,-0.745261224767451,0.0808571315901827,-0.796596703412145,0.0588251371951952,200,0.9,10
78,"X.97",-254.778265686821,8.01251083535843,-0.737849167561013,0.238413639388366,-254.692375881122,-255.234766095336,4.07724000912778,-251.51431822258,8.86796664201556,-0.739635126595806,0.0805995010387681,-0.783407972848567,0.0586377059540097,200,0.9,10
79,"X.46",-254.798759685345,8.00510410443355,-0.758343166085212,0.234637580592126,-254.692375881122,-254.835921614511,4.07347102581103,-251.281819456398,8.85976913138277,-0.734951080038303,0.079322944648577,-0.763683938711144,0.0577089863307241,200,0.9,10
80,"X.72",-254.781267329672,7.99918079792737,-0.74085081041188,0.234236904039658,-254.692375881122,-254.531252790528,4.07045689668602,-251.095885679516,8.85321342299291,-0.748769442035213,0.0791874896037661,-0.757396960194317,0.0576104401488589,200,0.9,10
81,"X.55",-254.757026289565,7.9943054034371,-0.716609770305175,0.234008756351887,-254.692375881122,-254.370226444745,4.06797600725143,-250.942846070475,8.84781750695675,-0.767476347042584,0.0791103606700161,-0.753157032953522,0.0575543273481655,200,0.9,10
82,"X.54",-254.777299648995,8.0021127869198,-0.736883129735042,0.219263990488506,-254.692375881122,-254.730898505706,4.071948866316,-251.187921399505,8.85645844582206,-0.736580581063536,0.0741256593980133,-0.703013240837013,0.0539278601406863,200,0.9,10
83,"X.95",-254.787988224483,8.0001793816533,-0.74757170522317,0.220571214610055,-254.692375881122,-254.853388181831,4.07096503522131,-251.127231420815,8.85431862052122,-0.752317694640319,0.074567587184582,-0.704472997222191,0.0542493712079726,200,0.9,10
