"size","solution_terms","elpd","se","diff","diff.se","rho","n","run","diff_gam_fit","diff_se_gam_fit","diff_mono_fit","diff_se_mono_fit"
3,"X.1",-712.979682932961,12.7924325970414,-58.6258568445696,7.68608279471208,0.9,500,16,-50.9519570702531,5.6056013318504,-54.5449195693199,2.04334228309188
4,"X.11",-693.542473635171,12.6081076134005,-39.1886475467789,5.84057126338516,0.9,500,16,-34.9545249127671,4.25963588049346,-39.2803898238128,1.55271372149372
5,"X.10",-686.923372924364,12.6170308655212,-32.5695468359719,5.1498643437471,0.9,500,16,-32.1542443928036,3.75589063964006,-32.736022136069,1.36908954103452
6,"X.2",-680.476729511675,12.5754917293715,-26.1229034232831,4.63703272302096,0.9,500,16,-29.3150289965774,3.38187312084164,-27.776243779113,1.23275344334673
7,"X.3",-678.167518820843,12.4738188806367,-23.8136927324515,4.28847124361961,0.9,500,16,-25.0817710199759,3.12766083282047,-24.3818068969538,1.14008850229148
8,"X.6",-676.223626756259,12.6161783028504,-21.8698006678673,4.02296667142511,0.9,500,16,-20.833889012985,2.93402347250868,-22.0956468725438,1.06950420945866
9,"X.83",-673.971578900444,12.4671259096487,-19.617752812052,3.76232755254763,0.9,500,16,-18.2183885180257,2.74393457665173,-20.3106121587755,1.00021339560006
10,"X.16",-672.228595347721,12.5077253146256,-17.8747692593295,3.52583210252366,0.9,500,16,-17.6151372502007,2.57145410187166,-18.924352096957,0.937341167223171
11,"X.28",-670.934184797913,12.3937204009409,-16.580358709521,3.21420786230631,0.9,500,16,-17.1628912279036,2.34418082071456,-17.2379296975732,0.854495977614936
12,"X.14",-670.19452499739,12.3173497277612,-15.8406989089979,3.0095195478675,0.9,500,16,-16.485175683195,2.1948978740331,-16.1358624565458,0.800079664530805
13,"X.38",-668.932508960426,12.2522010804994,-14.5786828720338,2.75647673997285,0.9,500,16,-14.6392093059718,2.01034910727699,-14.7765215202176,0.732808327152139
14,"X.96",-668.064400923637,12.268333790896,-13.7105748352456,2.67728465732002,0.9,500,16,-13.6100907516632,1.95259286708971,-14.3502145524352,0.711755141115428
15,"X.9",-667.652607858339,12.2885568480338,-13.2987817699473,2.49366482051002,0.9,500,16,-12.690677647633,1.81867554805114,-13.3645880874468,0.662939875057347
16,"X.5",-667.2255505673,12.4571287380505,-12.8717244789083,2.37865720876353,0.9,500,16,-12.7613991249765,1.7347983847681,-12.746768603939,0.632365143788424
17,"X.51",-666.516212929878,12.366450398324,-12.1623868414865,2.17596801665809,0.9,500,16,-12.3545957511825,1.58697343471687,-11.6589842606648,0.578480296641093
18,"X.76",-665.883200807379,12.3181863905106,-11.5293747189873,2.05819110825642,0.9,500,16,-11.9008578394292,1.50107657252696,-11.0259274452394,0.547169348875277
19,"X.65",-665.529925874814,12.330968379212,-11.1760997864219,2.01280047794674,0.9,500,16,-11.3972277761072,1.46797235227415,-10.7785499643238,0.535102266507681
20,"X.91",-665.185283696973,12.330515434188,-10.8314576085812,1.92145926549748,0.9,500,16,-10.5871577701869,1.40135552861585,-10.27752394633,0.510819238784525
21,"X.60",-664.969197524724,12.3316793802081,-10.615371436332,1.87516107575801,0.9,500,16,-10.2804031147796,1.36758940860419,-10.0043893625706,0.498510882076431
22,"X.43",-664.621983455283,12.3267384242945,-10.2681573668913,1.79605743931609,0.9,500,16,-9.90036666026385,1.30989767386278,-9.53305925694051,0.477481209432349
23,"X.41",-662.667670775575,12.2492317844107,-8.31384468718323,1.61734880401123,0.9,500,16,-8.68880060485451,1.17956218427278,-8.42215161741881,0.42997158448747
24,"X.18",-661.377083344706,12.2265606405787,-7.02325725631423,1.53023511852687,0.9,500,16,-7.52730579820683,1.11602857366563,-7.54600800176867,0.406812443252532
25,"X.74",-661.27412632856,12.2543857702935,-6.92030024016851,1.53789835328543,0.9,500,16,-6.52173294836696,1.12161751150513,-6.72884066457086,0.408849711393619
0,NA,-984.701689406785,15.8106616921333,-318.351700321516,16.3848426285583,0.9,500,17,-301.625357531527,8.38517223341334,-315.5981545704,3.10307056112419
1,"X.4",-819.536197951006,15.421771345068,-153.186208865736,13.0173721994114,0.9,500,17,-172.758349393889,6.66182217266227,-159.576394996807,2.46531659600959
2,"X.8",-756.80998364916,15.0490719800177,-90.4599945638901,10.0363835124231,0.9,500,17,-92.4607261900734,5.13625954548841,-87.2900364278121,1.90075711580348
3,"X.11",-726.712170807872,14.6104816075494,-60.362181722603,8.06202561491554,0.9,500,17,-55.9296649378711,4.12585429495854,-58.934921421947,1.5268400750502
4,"X.3",-710.879152331977,13.950075680636,-44.5291632467073,6.63818096368304,0.9,500,17,-41.8399058451715,3.39718189297897,-45.4444869031238,1.25718289731492
5,"X.9",-703.623718871354,13.9295986240696,-37.273729786085,5.76312520889062,0.9,500,17,-37.374941614298,2.94935987941962,-37.9360419937999,1.09145901374793
6,"X.1",-697.001921635775,14.2179903183877,-30.6519325505051,4.85811585760635,0.9,500,17,-32.2273611502941,2.4862086941808,-31.2662284898318,0.920062318694076
7,"X.13",-694.879913541556,14.236008157712,-28.529924456287,4.56897345964353,0.9,500,17,-29.309376046848,2.33823603055115,-29.057324285613,0.865302606719337
8,"X.2",-692.844811040249,14.1749160125399,-26.4948219549791,4.27870747563899,0.9,500,17,-25.8774545833867,2.18968835605979,-27.0081756836256,0.810330102540974
9,"X.28",-690.673268554762,14.0916961101684,-24.3232794694923,4.03521153347188,0.9,500,17,-23.8450300763327,2.06507590420446,-25.3361505530888,0.764215220206067
10,"X.10",-689.587296596866,13.9593662658318,-23.2373075115963,3.70489725740578,0.9,500,17,-22.6579791891117,1.89603295647776,-23.1740764168753,0.701658103899484
11,"X.24",-688.287018817884,13.8745449924018,-21.9370297326149,3.43701578536356,0.9,500,17,-22.142591750764,1.75894086886142,-21.4352286190073,0.650924927596896
12,"X.66",-687.303146244456,13.837854131107,-20.9531571591865,3.28317399795377,0.9,500,17,-21.5973226553422,1.68021018383922,-20.4229825294823,0.621789345864178
13,"X.33",-686.094847682444,13.8917971248666,-19.7448585971747,3.15834489380254,0.9,500,17,-20.2941120960093,1.6163271449978,-19.6003030902546,0.598148379207103
14,"X.7",-685.734473512367,13.8417911889091,-19.3844844270971,2.99907130768955,0.9,500,17,-18.471812586147,1.53481666106657,-18.5704846364399,0.56798408727973
15,"X.30",-683.364556890709,13.6326139812447,-17.0145678054398,2.8121575804029,0.9,500,17,-16.9390122811201,1.43916094855115,-17.374874003764,0.53258512143295
16,"X.15",-682.868312456481,13.5859997983172,-16.518323371212,2.69699132297481,0.9,500,17,-16.442123786487,1.38022300658221,-16.6261562026863,0.510774169008112
17,"X.5",-682.677296158712,13.5558331919161,-16.3273070734427,2.64000490270165,0.9,500,17,-16.4935058091208,1.35105940948282,-16.2372734212784,0.499981701412158
18,"X.38",-682.061564587465,13.5658471990511,-15.711575502196,2.56756482346458,0.9,500,17,-16.1788896028387,1.31398718640598,-15.7533375486901,0.486262517015827
19,"X.79",-681.513817720326,13.5158829668329,-15.1638286350563,2.43252251194029,0.9,500,17,-15.124101767543,1.24487739593684,-14.8860646942689,0.460687305163208
20,"X.53",-681.138765295,13.4542098073417,-14.7887762097303,2.36682836769265,0.9,500,17,-14.4518609184671,1.21125749938178,-14.4436542980333,0.448245710838844
21,"X.85",-680.690830310751,13.4381203228709,-14.3408412254819,2.31372498654574,0.9,500,17,-14.0742500939244,1.18408110183022,-14.0770474177075,0.438188639039696
22,"X.18",-680.269168079239,13.4380830592126,-13.9191789939696,2.29552932275058,0.9,500,17,-14.086968369672,1.17476921655414,-13.9207350449416,0.434742623112485
23,"X.94",-679.749692198872,13.4044790521728,-13.3997031136026,2.23437175440072,0.9,500,17,-13.734024064589,1.14347097612451,-13.5023954083714,0.423160195728921
24,"X.50",-679.318081952401,13.3981176080294,-12.9680928671314,2.1309671663275,0.9,500,17,-12.8308264345489,1.09055223284602,-12.8300202974266,0.403576746536928
25,"X.39",-678.101401770265,13.3724153016485,-11.7514126849952,2.02270675515377,0.9,500,17,-11.7104819722847,1.03514845422384,-12.1316858368691,0.383073669243841
0,NA,-1016.67577852346,16.6275431170422,-379.058657870498,18.6497839449744,0.9,500,18,-365.941416009179,6.83361994759427,-378.019901735926,4.99872651119043
1,"X.1",-819.042581566192,15.2191378900134,-181.425460913233,13.8925970685132,0.9,500,18,-196.11370243979,5.09050017584062,-184.22915749131,3.7236513559921
2,"X.6",-731.416649003784,14.0244312676234,-93.7995283508259,9.92927902637958,0.9,500,18,-95.3276142100673,3.63826837994986,-91.5560207119426,2.66135792525069
3,"X.14",-696.256979308014,13.822215932709,-58.6398586550564,7.90744334845759,0.9,500,18,-53.6397779430143,2.89743102439816,-56.8489544533237,2.11944260685781
4,"X.2",-672.439130319912,13.9220210785013,-34.8220096669536,6.21692832319389,0.9,500,18,-35.1685080896738,2.27799558040402,-38.6538020431232,1.66633160571784
5,"X.5",-667.608816374212,13.9798641762513,-29.9916957212543,5.3397973806068,0.9,500,18,-29.7448429598145,1.95659885411484,-30.5011860199521,1.43123302712669
6,"X.7",-664.318170177287,13.8444641463915,-26.7010495243286,4.79518871275552,0.9,500,18,-27.5035048750141,1.75704433556161,-26.4117109052587,1.28526083815954
7,"X.4",-661.463856669218,13.8926399053437,-23.8467360162594,4.27538362164922,0.9,500,18,-24.3754796613226,1.56657829853267,-23.3683476318496,1.14593678501066
8,"X.79",-658.165931830989,13.5016679384184,-20.5488111780313,3.67541579056583,0.9,500,18,-20.0939769812432,1.34673917597216,-20.0701733421261,0.985126605549778
9,"X.43",-656.587823722689,13.6173430652069,-18.9707030697311,3.49510673103236,0.9,500,18,-18.3503780938384,1.2806706579885,-19.0748483956166,0.93679812738847
10,"X.65",-654.817420820592,13.4976010638841,-17.2003001676337,3.35231943759069,0.9,500,18,-17.3792204808542,1.22835079736143,-18.2898820507929,0.898526658330497
11,"X.13",-653.888095805446,13.5635467934348,-16.2709751524877,3.16742469016298,0.9,500,18,-16.5074533707253,1.16060199995148,-17.278078867454,0.84896907211536
12,"X.3",-653.506742390519,13.5706150656321,-15.8896217375606,3.08186681078245,0.9,500,18,-16.0400697804195,1.12925203724233,-16.8093382877741,0.826036879379907
13,"X.9",-653.021994039871,13.6736280528377,-15.4048733869133,2.98635167560805,0.9,500,18,-15.3279134504323,1.09425355495692,-16.2870098456707,0.80043583006883
14,"X.39",-652.347072675198,13.6455079245341,-14.7299520222397,2.90026221414004,0.9,500,18,-14.7691764291189,1.06270881090513,-15.8165675785684,0.777361156676154
15,"X.11",-652.11454376011,13.636565466158,-14.4974231071518,2.75756534010346,0.9,500,18,-14.3030579982674,1.01042208159219,-15.0376983978286,0.739113922852148
16,"X.68",-651.660277074258,13.6089970839068,-14.0431564212998,2.60215281426696,0.9,500,18,-14.0480090317957,0.953476106250285,-14.189679928771,0.69745849588516
17,"X.58",-651.39300871513,13.5814655915392,-13.7758880621718,2.44731504285046,0.9,500,18,-13.6943474816937,0.896740731378666,-13.3449416168795,0.65595712111337
18,"X.35",-650.780381647405,13.5058018765668,-13.1632609944467,2.36976552865662,0.9,500,18,-13.4140510177879,0.86832517929051,-12.9217410439166,0.635171421199932
19,"X.83",-650.322983733807,13.5175818142277,-12.7058630808486,2.27983271342494,0.9,500,18,-12.7753400016239,0.835372160535773,-12.4310732570978,0.611066608562371
20,"X.48",-649.987946651377,13.5597803296162,-12.3708259984185,2.20728032635807,0.9,500,18,-12.238952434532,0.808787646690007,-12.0352179438029,0.591620295310092
21,"X.23",-649.64235377964,13.586359528356,-12.0252331266815,2.12648774901259,0.9,500,18,-11.8793666751942,0.779183777294277,-11.5944667006553,0.56996535284664
22,"X.28",-649.407056731344,13.6212920022189,-11.7899360783858,2.05835505421268,0.9,500,18,-11.7596950774716,0.754218719058656,-11.2227680640545,0.551703655618402
23,"X.18",-649.22755441721,13.6057487576157,-11.6104337642518,2.02251833635384,0.9,500,18,-11.7696948258075,0.741087494013954,-11.0271735059568,0.542098292244563
24,"X.97",-648.984083558024,13.5784753134488,-11.3669629050659,1.9660860096686,0.9,500,18,-11.4521796735395,0.720409663404054,-10.7193008918881,0.526972660316495
25,"X.15",-648.804525495396,13.5729310280112,-11.1874048424377,1.9282048572445,0.9,500,18,-11.0855766294223,0.706529320360568,-10.5125827117888,0.516819324414296
0,NA,-1008.96392234102,14.6472564408132,-328.985701829759,17.5444609353105,0.9,500,19,-319.522138487072,5.93424675676987,-330.577787493355,4.54418077117411
1,"X.1",-840.310123115242,14.0591860213646,-160.331902603976,12.9793763208242,0.9,500,19,-167.871558939789,4.39015037969781,-156.484496858132,3.36178082167323
2,"X.10",-750.235916718209,14.0712387057341,-70.2576962069433,8.68827193349924,0.9,500,19,-75.3626208538345,2.9387252041204,-72.2470226032269,2.2503443337765
3,"X.13",-728.010261678818,14.0030394976218,-48.0320411675516,7.25222968459997,0.9,500,19,-44.4920862759337,2.45299759530206,-47.7358029320216,1.87839585396267
4,"X.5",-711.185055289433,13.6344222043692,-31.2068347781674,5.52659724398181,0.9,500,19,-29.0373553908227,1.8693188632012,-32.2290125568904,1.43144078457156
5,"X.3",-704.946901341914,13.714867940516,-24.9686808306483,4.70697170993718,0.9,500,19,-25.0435030620997,1.59208833528107,-25.6165455919321,1.21915004477044
6,"X.7",-701.603720537081,13.5383618424965,-21.6255000258154,4.08829740467566,0.9,500,19,-22.6292102570974,1.38282764593689,-21.5829889612878,1.0589075675604
7,"X.9",-700.289555421636,13.4381856048127,-20.3113349103703,3.85224618994869,0.9,500,19,-21.1845337376898,1.30298557153005,-20.1723929724894,0.997768077727706
8,"X.31",-699.225793597346,13.4262428388512,-19.2475730860798,3.61982515900962,0.9,500,19,-19.1233554613278,1.22437137220293,-18.8896869876219,0.937568839717259
9,"X.99",-698.327038322409,13.4465279223633,-18.3488178111434,3.38830444586475,0.9,500,19,-17.3760285660304,1.14606169679194,-17.5910213006949,0.877602792502663
10,"X.12",-697.215956544818,13.4377904638474,-17.2377360335522,3.23879359980615,0.9,500,19,-16.6029696746897,1.09549107757505,-16.6705554758574,0.838878073957789
11,"X.36",-695.947872282107,13.4667265324302,-15.9696517708415,3.2428622970664,0.9,500,19,-16.7082322711557,1.09686727565888,-16.459747707486,0.839931904903175
12,"X.4",-695.416788378111,13.5208016230458,-15.438567866845,3.17401151730887,0.9,500,19,-16.0310974809061,1.07357915538071,-15.7988205696175,0.822098903900288
13,"X.18",-694.424488418666,13.5193283040694,-14.4462679074003,3.0418871065042,0.9,500,19,-14.6883319704334,1.02888933223945,-14.8125029567838,0.787877435985425
14,"X.8",-693.76217055557,13.497363009769,-13.783950044304,2.80584283149394,0.9,500,19,-13.0415470265766,0.949049605125658,-13.3838032397318,0.726739743604774
15,"X.44",-692.559461543534,13.45755165453,-12.5812410322679,2.65609018383747,0.9,500,19,-12.3225529317225,0.89839719882205,-12.4724967055062,0.687952396166624
16,"X.64",-691.951063114384,13.5172014584199,-11.9728426031183,2.57118025963022,0.9,500,19,-12.2097442555998,0.869677225937029,-11.9520853726287,0.66595992536418
17,"X.79",-691.180277581241,13.5464813331415,-11.2020570699754,2.41408104357704,0.9,500,19,-11.5469388096162,0.816539912867557,-11.1547948665461,0.625269747456312
18,"X.84",-690.56228720357,13.5699719099808,-10.5840666923045,2.25338477383108,0.9,500,19,-10.3899354422554,0.762185930657383,-10.3771987279925,0.583647898733147
19,"X.42",-688.589190641366,13.428224275117,-8.61097013010039,2.02095649402082,0.9,500,19,-8.7055058221357,0.68356927946865,-9.28806227223055,0.523446783196724
20,"X.47",-688.183055896194,13.4340089808456,-8.20483538492829,1.97779810142625,0.9,500,19,-8.10896486852748,0.6689713643645,-9.07950765159328,0.512268352667217
21,"X.22",-687.781452632441,13.3210973899763,-7.80323212117545,1.871392034027,0.9,500,19,-7.78351677854852,0.632980525848979,-8.58622295424001,0.484708178137216
22,"X.15",-687.550411293865,13.3067116959627,-7.57219078259872,1.66305123989888,0.9,500,19,-7.40366595639693,0.562511237199057,-7.62788633909969,0.430745948461483
23,"X.95",-687.410938715436,13.2999873997299,-7.4327182041697,1.60563525671817,0.9,500,19,-7.69033655287467,0.543090827918135,-7.36275871440037,0.415874667566056
24,"X.2",-687.5765444632,13.269491497377,-7.5983239519336,1.51406402036198,0.9,500,19,-7.59526385183525,0.51211772966429,-6.94153134599359,0.392156854121875
25,"X.6",-687.507160942015,13.2546327402534,-7.52894043074861,1.45382346172297,0.9,500,19,-7.46382273881498,0.4917419346457,-6.66426946192448,0.376553981555911
0,NA,-986.69276758819,15.4038709737429,-336.594304579429,17.4879633879053,0.9,500,20,-325.51408087187,5.87544320176935,-336.057138501235,2.9719167653053
1,"X.1",-829.431176508708,13.3528819362428,-179.332713499947,13.2282615778929,0.9,500,20,-190.482567295701,4.4443082270409,-180.539681063145,2.24802005168727
2,"X.10",-756.769647149581,13.2342669955635,-106.67118414082,10.0080382461599,0.9,500,20,-109.923140717256,3.36240755839616,-106.297912270705,1.70077303982405
3,"X.11",-733.180050866438,13.6234928084229,-83.0815878576774,8.91371678402568,0.9,500,20,-79.363420942932,2.99474761694788,-82.1081852823793,1.5148032829226
4,"X.3",-707.533372930368,13.4097450131244,-57.4349099216072,6.80035496519042,0.9,500,20,-54.979244486168,2.28471997931329,-57.8404827809988,1.15565709298396
5,"X.4",-698.844633828664,14.1280729384884,-48.746170819903,6.20333414763144,0.9,500,20,-49.2376017985242,2.08413848071136,-49.4699244229598,1.05419895645979
6,"X.7",-694.410379676464,14.1784948149455,-44.3119166677031,5.84584714414925,0.9,500,20,-45.6860413274927,1.96403332393919,-44.1571792730106,0.99344736432401
7,"X.2",-691.632471669658,14.3975593893672,-41.5340086608971,5.64862214177102,0.9,500,20,-41.9172736798066,1.89777150295188,-40.6936656677752,0.959930809073751
8,"X.13",-687.63888374614,14.3627738243918,-37.5404207373791,5.43167598517278,0.9,500,20,-37.2987011416965,1.82488395208837,-37.4453659264099,0.923062827041676
9,"X.91",-684.596773319357,14.3777577835153,-34.4983103105967,5.2403318257865,0.9,500,20,-33.6742572110969,1.76059792200428,-34.7078607457718,0.890545666374665
